waveform	[0]		[1]	
t0	2015-03-25  12:12:47,316839		2015-03-25  12:12:47,316839	
delta t	4,000000E-5		4,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2015-03-25  12:12:47,320039	-5,000000E-1	2015-03-25  12:12:47,320039	4,244242E-2
2015-03-25  12:12:47,320079	-5,000000E-1	2015-03-25  12:12:47,320079	1,168359E-2
2015-03-25  12:12:47,320119	-5,000000E-1	2015-03-25  12:12:47,320119	-1,906202E-2
2015-03-25  12:12:47,320159	-5,000000E-1	2015-03-25  12:12:47,320159	-4,866936E-2
2015-03-25  12:12:47,320199	-5,000000E-1	2015-03-25  12:12:47,320199	-7,607189E-2
2015-03-25  12:12:47,320239	-5,000000E-1	2015-03-25  12:12:47,320239	-1,002997E-1
2015-03-25  12:12:47,320279	-5,000000E-1	2015-03-25  12:12:47,320279	-1,205136E-1
2015-03-25  12:12:47,320319	-5,000000E-1	2015-03-25  12:12:47,320319	-1,360338E-1
2015-03-25  12:12:47,320359	-5,000000E-1	2015-03-25  12:12:47,320359	-1,463625E-1
2015-03-25  12:12:47,320399	-5,000000E-1	2015-03-25  12:12:47,320399	-1,511993E-1
2015-03-25  12:12:47,320439	-5,000000E-1	2015-03-25  12:12:47,320439	-1,504493E-1
2015-03-25  12:12:47,320479	-5,000000E-1	2015-03-25  12:12:47,320479	-1,442235E-1
2015-03-25  12:12:47,320519	-5,000000E-1	2015-03-25  12:12:47,320519	-1,328316E-1
2015-03-25  12:12:47,320559	-5,000000E-1	2015-03-25  12:12:47,320559	-1,167678E-1
2015-03-25  12:12:47,320599	-5,000000E-1	2015-03-25  12:12:47,320599	-9,668985E-2
2015-03-25  12:12:47,320639	-5,000000E-1	2015-03-25  12:12:47,320639	-7,339261E-2
2015-03-25  12:12:47,320679	-5,000000E-1	2015-03-25  12:12:47,320679	-4,777682E-2
2015-03-25  12:12:47,320719	-5,000000E-1	2015-03-25  12:12:47,320719	-2,081464E-2
2015-03-25  12:12:47,320759	-5,000000E-1	2015-03-25  12:12:47,320759	6,487045E-3
2015-03-25  12:12:47,320799	-5,000000E-1	2015-03-25  12:12:47,320799	3,312397E-2
2015-03-25  12:12:47,320839	-5,000000E-1	2015-03-25  12:12:47,320839	5,813122E-2
