2015-03-12	10:04
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
13061,709            -11,616             74,779
13091,819            -11,441             74,462
13121,999            -11,263             74,131
13152,248            -11,081             73,787
13182,567            -10,896             73,428
13212,956            -10,708             73,053
13243,415            -10,515             72,662
13273,945            -10,319             72,252
13304,544            -10,119             71,824
13335,214             -9,914             71,375
13365,955             -9,705             70,905
13396,767             -9,492             70,411
13427,650             -9,274             69,892
13458,604             -9,052             69,347
13489,629             -8,824             68,772
13520,726             -8,591             68,166
13551,894             -8,353             67,526
13583,134             -8,109             66,851
13614,447             -7,860             66,135
13645,831             -7,605             65,377
13677,288             -7,344             64,573
13708,818             -7,076             63,719
13740,420             -6,803             62,809
13772,095             -6,522             61,840
13803,843             -6,236             60,806
13835,664             -5,942             59,700
13867,558             -5,642             58,517
13899,526             -5,336             57,248
13931,568             -5,023             55,885
13963,684             -4,704             54,419
13995,873             -4,379             52,841
14028,137             -4,049             51,139
14060,475             -3,714             49,302
14092,888             -3,376             47,317
14125,375             -3,036             45,172
14157,938             -2,696             42,851
14190,575             -2,359             40,343
14223,288             -2,026             37,633
14256,076             -1,702             34,710
14288,940             -1,391             31,566
14321,879             -1,097             28,194
14354,894             -0,826             24,596
14387,986             -0,584             20,779
14421,154             -0,377             16,759
14454,398             -0,210             12,562
14487,719             -0,090              8,223
14521,116             -0,019              3,788
14554,591             -0,001             -0,693
14588,143             -0,035             -5,165
14621,772             -0,122             -9,575
14655,478             -0,257            -13,874
14689,263             -0,437            -18,020
14723,125             -0,655            -21,980
14757,065             -0,907            -25,731
14791,084             -1,186            -29,259
14825,181             -1,485            -32,561
14859,356             -1,801            -35,636
14893,611             -2,128            -38,492
14927,944             -2,463            -41,138
14962,357             -2,801            -43,587
14996,848             -3,141            -45,852
15031,420             -3,481            -47,947
15066,071             -3,818            -49,885
15100,802             -4,151            -51,679
15135,612             -4,480            -53,341
15170,504             -4,803            -54,883
15205,475             -5,120            -56,316
15240,528             -5,431            -57,649
15275,661             -5,736            -58,891
15310,875             -6,034            -60,050
15346,170             -6,325            -61,133
15381,546             -6,610            -62,146
15417,005             -6,888            -63,096
15452,544             -7,159            -63,988
15488,166             -7,425            -64,827
15523,870             -7,684            -65,616
15559,656             -7,938            -66,361
15595,525             -8,185            -67,063
15631,476             -8,427            -67,728
15667,511             -8,663            -68,356
15703,628             -8,895            -68,952
15739,829             -9,121            -69,518
15776,113             -9,342            -70,055
15812,480             -9,558            -70,566
15848,932             -9,770            -71,053
15885,467             -9,978            -71,516
15922,087            -10,181            -71,958
15958,791            -10,380            -72,381
15995,580            -10,575            -72,784
16032,454            -10,766            -73,171
16069,413            -10,954            -73,540
16106,456            -11,138            -73,895
16143,586            -11,318            -74,235
16180,800            -11,496            -74,561
16218,101            -11,669            -74,875
16255,488            -11,840            -75,176
16292,960            -12,008            -75,466
16330,519            -12,173            -75,745
16368,165            -12,335            -76,014
16405,898            -12,494            -76,273
16443,717            -12,651            -76,523
16481,624            -12,805            -76,764
16519,618            -12,956            -76,997
16557,700            -13,105            -77,222
16595,869            -13,252            -77,440
16634,127            -13,397            -77,650
16672,472            -13,539            -77,854
16710,906            -13,679            -78,051
16749,429            -13,817            -78,242
16788,040            -13,953            -78,428
16826,741            -14,087            -78,607
16865,530            -14,219            -78,782
16904,409            -14,350            -78,951
16943,378            -14,478            -79,115
16982,437            -14,605            -79,274
17021,585            -14,730            -79,429
17060,824            -14,853            -79,580
17100,153            -14,975            -79,727
17139,573            -15,095            -79,869
17179,084            -15,214            -80,008
17218,686            -15,331            -80,143
17258,379            -15,446            -80,275
17298,164            -15,560            -80,403
17338,040            -15,673            -80,528
17378,008            -15,785            -80,650
17418,069            -15,895            -80,769
17458,222            -16,004            -80,885
17498,467            -16,111            -80,998
17538,805            -16,217            -81,108
17579,236            -16,323            -81,216
17619,760            -16,426            -81,321
17660,378            -16,529            -81,424
17701,090            -16,631            -81,524
17741,895            -16,731            -81,623
17782,794            -16,831            -81,719
17823,788            -16,929            -81,813
17864,876            -17,026            -81,904
17906,059            -17,123            -81,994
17947,336            -17,218            -82,082
17988,709            -17,312            -82,168
18030,177            -17,406            -82,253
18071,741            -17,498            -82,335
18113,401            -17,590            -82,416
18155,157            -17,681            -82,495
18197,009            -17,770            -82,573
18238,957            -17,859            -82,649
18281,002            -17,947            -82,724
18323,144            -18,035            -82,797
18365,383            -18,121            -82,868
18407,720            -18,207            -82,939
18450,154            -18,292            -83,008
18492,686            -18,376            -83,076
18535,316            -18,459            -83,142
18578,045            -18,542            -83,207
18620,871            -18,624            -83,271
18663,797            -18,705            -83,334
18706,821            -18,786            -83,396
18749,945            -18,865            -83,457
18793,168            -18,945            -83,516
18836,491            -19,023            -83,575
18879,913            -19,101            -83,632
18923,436            -19,178            -83,689
18967,059            -19,255            -83,745
19010,783            -19,331            -83,799
19054,607            -19,406            -83,853
19098,533            -19,481            -83,906
19142,559            -19,555            -83,958
19186,687            -19,629            -84,009
19230,917            -19,702            -84,060
19275,249            -19,774            -84,109
19319,683            -19,846            -84,158
19364,220            -19,917            -84,206
19408,859            -19,988            -84,253
19453,601            -20,059            -84,300
19498,446            -20,128            -84,345
19543,395            -20,198            -84,390
19588,447            -20,267            -84,435
19633,603            -20,335            -84,479
19678,863            -20,403            -84,522
19724,227            -20,470            -84,564
19769,696            -20,537            -84,606
19815,270            -20,603            -84,647
19860,949            -20,669            -84,688
19906,733            -20,735            -84,728
19952,623            -20,800            -84,767
19998,619            -20,865            -84,806
