1.149111000000000056e-02 2.500000000000000000e+00 1.149111000000000056e-02 2.499291999999999903e-01
1.157883000000000003e-02 2.500000000000000000e+00 1.157883000000000003e-02 2.499888999999999861e-01
1.166654999999999949e-02 2.500000000000000000e+00 1.166654999999999949e-02 2.500148999999999844e-01
1.175427000000000069e-02 2.500000000000000000e+00 1.175427000000000069e-02 2.500110999999999861e-01
1.184198000000000021e-02 2.500000000000000000e+00 1.184198000000000021e-02 2.500072999999999879e-01
1.192969999999999968e-02 2.500000000000000000e+00 1.192969999999999968e-02 2.500034999999999896e-01
1.201741999999999914e-02 2.500000000000000000e+00 1.201741999999999914e-02 2.499996999999999914e-01
1.210514000000000034e-02 2.500000000000000000e+00 1.210514000000000034e-02 2.499958999999999931e-01
1.219285999999999981e-02 2.500000000000000000e+00 1.219285999999999981e-02 2.499947999999999892e-01
1.228057999999999927e-02 2.500000000000000000e+00 1.228057999999999927e-02 2.499960999999999989e-01
1.236829000000000053e-02 2.500000000000000000e+00 1.236829000000000053e-02 2.499975000000000114e-01
1.245601000000000000e-02 2.500000000000000000e+00 1.245601000000000000e-02 2.499987999999999932e-01
1.254372999999999946e-02 2.500000000000000000e+00 1.254372999999999946e-02 2.500001000000000029e-01
1.263145000000000066e-02 2.500000000000000000e+00 1.263145000000000066e-02 2.500013999999999847e-01
1.271917000000000013e-02 2.500000000000000000e+00 1.271917000000000013e-02 2.500017999999999962e-01
1.280688999999999959e-02 2.500000000000000000e+00 1.280688999999999959e-02 2.500012999999999819e-01
1.289460000000000085e-02 2.500000000000000000e+00 1.289460000000000085e-02 2.500008000000000230e-01
1.298232000000000032e-02 2.500000000000000000e+00 1.298232000000000032e-02 2.500003000000000086e-01
1.307003999999999978e-02 2.500000000000000000e+00 1.307003999999999978e-02 2.499997999999999942e-01
1.315775999999999925e-02 2.500000000000000000e+00 1.315775999999999925e-02 2.499994000000000105e-01
1.324548000000000045e-02 -2.500000000000000000e+00 1.324548000000000045e-02 4.619500000000000342e-03
1.333319999999999991e-02 -2.500000000000000000e+00 1.333319999999999991e-02 -1.222073999999999938e-01
1.342091999999999938e-02 -2.500000000000000000e+00 1.342091999999999938e-02 -1.879774999999999918e-01
1.350863000000000064e-02 -2.500000000000000000e+00 1.350863000000000064e-02 -2.174648999999999888e-01
1.359635000000000010e-02 -2.500000000000000000e+00 1.359635000000000010e-02 -2.357341000000000020e-01
1.368406999999999957e-02 -2.500000000000000000e+00 1.368406999999999957e-02 -2.430062000000000055e-01
1.377179000000000077e-02 -2.500000000000000000e+00 1.377179000000000077e-02 -2.466129999999999989e-01
1.385951000000000023e-02 -2.500000000000000000e+00 1.385951000000000023e-02 -2.482038000000000022e-01
1.394722999999999970e-02 -2.500000000000000000e+00 1.394722999999999970e-02 -2.497946000000000055e-01
1.403493999999999922e-02 -2.500000000000000000e+00 1.403493999999999922e-02 -2.498695999999999973e-01
1.412266000000000042e-02 -2.500000000000000000e+00 1.412266000000000042e-02 -2.499291999999999903e-01
1.421037999999999989e-02 -2.500000000000000000e+00 1.421037999999999989e-02 -2.499888999999999861e-01
1.429809999999999935e-02 -2.500000000000000000e+00 1.429809999999999935e-02 -2.500148999999999844e-01
1.438582000000000055e-02 -2.500000000000000000e+00 1.438582000000000055e-02 -2.500110999999999861e-01
1.447354000000000002e-02 -2.500000000000000000e+00 1.447354000000000002e-02 -2.500072999999999879e-01
1.456124999999999954e-02 -2.500000000000000000e+00 1.456124999999999954e-02 -2.500034999999999896e-01
1.464897000000000074e-02 -2.500000000000000000e+00 1.464897000000000074e-02 -2.499996999999999914e-01
1.473669000000000021e-02 -2.500000000000000000e+00 1.473669000000000021e-02 -2.499958999999999931e-01
1.482440999999999967e-02 -2.500000000000000000e+00 1.482440999999999967e-02 -2.499947999999999892e-01
1.491212999999999914e-02 -2.500000000000000000e+00 1.491212999999999914e-02 -2.499960999999999989e-01
1.499985000000000034e-02 -2.500000000000000000e+00 1.499985000000000034e-02 -2.499975000000000114e-01
1.508755999999999986e-02 -2.500000000000000000e+00 1.508755999999999986e-02 -2.499987999999999932e-01
1.517527999999999933e-02 -2.500000000000000000e+00 1.517527999999999933e-02 -2.500001000000000029e-01
1.526300000000000053e-02 -2.500000000000000000e+00 1.526300000000000053e-02 -2.500013999999999847e-01
1.535071999999999999e-02 -2.500000000000000000e+00 1.535071999999999999e-02 -2.500017999999999962e-01
1.543843999999999946e-02 -2.500000000000000000e+00 1.543843999999999946e-02 -2.500012999999999819e-01
1.552616000000000065e-02 -2.500000000000000000e+00 1.552616000000000065e-02 -2.500008000000000230e-01
1.561388000000000012e-02 -2.500000000000000000e+00 1.561388000000000012e-02 -2.500003000000000086e-01
1.570159000000000138e-02 -2.500000000000000000e+00 1.570159000000000138e-02 -2.499997999999999942e-01
1.578931000000000084e-02 -2.500000000000000000e+00 1.578931000000000084e-02 -2.499994000000000105e-01
1.587703000000000031e-02 2.500000000000000000e+00 1.587703000000000031e-02 -4.677663999999999780e-03
1.596474999999999977e-02 2.500000000000000000e+00 1.596474999999999977e-02 1.221731999999999957e-01
1.605246999999999924e-02 2.500000000000000000e+00 1.605246999999999924e-02 1.879608999999999863e-01
1.614018999999999870e-02 2.500000000000000000e+00 1.614018999999999870e-02 2.174576000000000009e-01
1.622789999999999996e-02 2.500000000000000000e+00 1.622789999999999996e-02 2.357318999999999942e-01
1.631561999999999943e-02 2.500000000000000000e+00 1.631561999999999943e-02 2.430038999999999949e-01
1.640333999999999889e-02 2.500000000000000000e+00 1.640333999999999889e-02 2.466125000000000123e-01
1.649105999999999836e-02 2.500000000000000000e+00 1.649105999999999836e-02 2.482032999999999878e-01
1.657878000000000129e-02 2.500000000000000000e+00 1.657878000000000129e-02 2.497940999999999911e-01
1.666650000000000076e-02 2.500000000000000000e+00 1.666650000000000076e-02 2.498695999999999973e-01
1.675420999999999855e-02 2.500000000000000000e+00 1.675420999999999855e-02 2.499291999999999903e-01
1.684193000000000148e-02 2.500000000000000000e+00 1.684193000000000148e-02 2.499888999999999861e-01
1.692965000000000095e-02 2.500000000000000000e+00 1.692965000000000095e-02 2.500148999999999844e-01
1.701737000000000041e-02 2.500000000000000000e+00 1.701737000000000041e-02 2.500110999999999861e-01
1.710508999999999988e-02 2.500000000000000000e+00 1.710508999999999988e-02 2.500072999999999879e-01
1.719280999999999934e-02 2.500000000000000000e+00 1.719280999999999934e-02 2.500034999999999896e-01
1.728052000000000060e-02 2.500000000000000000e+00 1.728052000000000060e-02 2.499996999999999914e-01
1.736824000000000007e-02 2.500000000000000000e+00 1.736824000000000007e-02 2.499958999999999931e-01
1.745595999999999953e-02 2.500000000000000000e+00 1.745595999999999953e-02 2.499947999999999892e-01
1.754367999999999900e-02 2.500000000000000000e+00 1.754367999999999900e-02 2.499960999999999989e-01
1.763139999999999846e-02 2.500000000000000000e+00 1.763139999999999846e-02 2.499975000000000114e-01
1.771912000000000140e-02 2.500000000000000000e+00 1.771912000000000140e-02 2.499987999999999932e-01
1.780684000000000086e-02 2.500000000000000000e+00 1.780684000000000086e-02 2.500001000000000029e-01
1.789454999999999865e-02 2.500000000000000000e+00 1.789454999999999865e-02 2.500013999999999847e-01
1.798227000000000159e-02 2.500000000000000000e+00 1.798227000000000159e-02 2.500017999999999962e-01
1.806999000000000105e-02 2.500000000000000000e+00 1.806999000000000105e-02 2.500012999999999819e-01
1.815771000000000052e-02 2.500000000000000000e+00 1.815771000000000052e-02 2.500008000000000230e-01
1.824542999999999998e-02 2.500000000000000000e+00 1.824542999999999998e-02 2.500003000000000086e-01
1.833314999999999945e-02 2.500000000000000000e+00 1.833314999999999945e-02 2.499997999999999942e-01
1.842086000000000071e-02 2.500000000000000000e+00 1.842086000000000071e-02 2.499994000000000105e-01
1.850858000000000017e-02 -2.500000000000000000e+00 1.850858000000000017e-02 4.735829000000000427e-03
1.859629999999999964e-02 -2.500000000000000000e+00 1.859629999999999964e-02 -1.221388999999999947e-01
1.868401999999999910e-02 -2.500000000000000000e+00 1.868401999999999910e-02 -1.879442000000000057e-01
1.877173999999999857e-02 -2.500000000000000000e+00 1.877173999999999857e-02 -2.174503999999999881e-01
1.885946000000000150e-02 -2.500000000000000000e+00 1.885946000000000150e-02 -2.357296999999999865e-01
1.894716999999999929e-02 -2.500000000000000000e+00 1.894716999999999929e-02 -2.430016999999999872e-01
1.903488999999999876e-02 -2.500000000000000000e+00 1.903488999999999876e-02 -2.466119999999999979e-01
1.912261000000000169e-02 -2.500000000000000000e+00 1.912261000000000169e-02 -2.482028000000000012e-01
1.921033000000000115e-02 -2.500000000000000000e+00 1.921033000000000115e-02 -2.497936000000000045e-01
1.929805000000000062e-02 -2.500000000000000000e+00 1.929805000000000062e-02 -2.498694999999999944e-01
1.938577000000000009e-02 -2.500000000000000000e+00 1.938577000000000009e-02 -2.499291999999999903e-01
1.947348000000000134e-02 -2.500000000000000000e+00 1.947348000000000134e-02 -2.499888000000000110e-01
1.956120000000000081e-02 -2.500000000000000000e+00 1.956120000000000081e-02 -2.500148999999999844e-01
1.964892000000000027e-02 -2.500000000000000000e+00 1.964892000000000027e-02 -2.500110999999999861e-01
1.973663999999999974e-02 -2.500000000000000000e+00 1.973663999999999974e-02 -2.500072999999999879e-01
1.982435999999999920e-02 -2.500000000000000000e+00 1.982435999999999920e-02 -2.500034999999999896e-01
1.991207999999999867e-02 -2.500000000000000000e+00 1.991207999999999867e-02 -2.499996999999999914e-01
1.999980000000000160e-02 -2.500000000000000000e+00 1.999980000000000160e-02 -2.499958999999999931e-01
2.008750999999999939e-02 -2.500000000000000000e+00 2.008750999999999939e-02 -2.499947999999999892e-01
2.017522999999999886e-02 -2.500000000000000000e+00 2.017522999999999886e-02 -2.499960999999999989e-01
2.026294999999999832e-02 -2.500000000000000000e+00 2.026294999999999832e-02 -2.499975000000000114e-01
2.035067000000000126e-02 -2.500000000000000000e+00 2.035067000000000126e-02 -2.499987999999999932e-01
2.043839000000000072e-02 -2.500000000000000000e+00 2.043839000000000072e-02 -2.500001000000000029e-01
2.052611000000000019e-02 -2.500000000000000000e+00 2.052611000000000019e-02 -2.500013999999999847e-01
2.061382000000000145e-02 -2.500000000000000000e+00 2.061382000000000145e-02 -2.500017999999999962e-01
2.070154000000000091e-02 -2.500000000000000000e+00 2.070154000000000091e-02 -2.500012999999999819e-01
2.078926000000000038e-02 -2.500000000000000000e+00 2.078926000000000038e-02 -2.500008000000000230e-01
2.087697999999999984e-02 -2.500000000000000000e+00 2.087697999999999984e-02 -2.500003000000000086e-01
2.096469999999999931e-02 -2.500000000000000000e+00 2.096469999999999931e-02 -2.499997999999999942e-01
2.105241999999999877e-02 -2.500000000000000000e+00 2.105241999999999877e-02 -2.499994000000000105e-01
2.114013000000000003e-02 2.500000000000000000e+00 2.114013000000000003e-02 -4.793994000000000207e-03
2.122784999999999950e-02 2.500000000000000000e+00 2.122784999999999950e-02 1.221046999999999966e-01
2.131556999999999896e-02 2.500000000000000000e+00 2.131556999999999896e-02 1.879276000000000002e-01
2.140328999999999843e-02 2.500000000000000000e+00 2.140328999999999843e-02 2.174431000000000003e-01
2.149101000000000136e-02 2.500000000000000000e+00 2.149101000000000136e-02 2.357274000000000036e-01
2.157873000000000083e-02 2.500000000000000000e+00 2.157873000000000083e-02 2.429994000000000043e-01
2.166643999999999862e-02 2.500000000000000000e+00 2.166643999999999862e-02 2.466115999999999864e-01
2.175416000000000155e-02 2.500000000000000000e+00 2.175416000000000155e-02 2.482022999999999868e-01
2.184188000000000102e-02 2.500000000000000000e+00 2.184188000000000102e-02 2.497930999999999901e-01
2.192960000000000048e-02 2.500000000000000000e+00 2.192960000000000048e-02 2.498694999999999944e-01
2.201731999999999995e-02 2.500000000000000000e+00 2.201731999999999995e-02 2.499291999999999903e-01
2.210503999999999941e-02 2.500000000000000000e+00 2.210503999999999941e-02 2.499888000000000110e-01
2.219275999999999888e-02 2.500000000000000000e+00 2.219275999999999888e-02 2.500148999999999844e-01
2.228047000000000014e-02 2.500000000000000000e+00 2.228047000000000014e-02 2.500110999999999861e-01
2.236818999999999960e-02 2.500000000000000000e+00 2.236818999999999960e-02 2.500072999999999879e-01
2.245590999999999907e-02 2.500000000000000000e+00 2.245590999999999907e-02 2.500034999999999896e-01
2.254362999999999853e-02 2.500000000000000000e+00 2.254362999999999853e-02 2.499996999999999914e-01
2.263135000000000147e-02 2.500000000000000000e+00 2.263135000000000147e-02 2.499958999999999931e-01
2.271907000000000093e-02 2.500000000000000000e+00 2.271907000000000093e-02 2.499947999999999892e-01
2.280677999999999872e-02 2.500000000000000000e+00 2.280677999999999872e-02 2.499960999999999989e-01
2.289450000000000165e-02 2.500000000000000000e+00 2.289450000000000165e-02 2.499975000000000114e-01
2.298222000000000112e-02 2.500000000000000000e+00 2.298222000000000112e-02 2.499987999999999932e-01
2.306994000000000059e-02 2.500000000000000000e+00 2.306994000000000059e-02 2.500001000000000029e-01
2.315766000000000005e-02 2.500000000000000000e+00 2.315766000000000005e-02 2.500013999999999847e-01
2.324537999999999952e-02 2.500000000000000000e+00 2.324537999999999952e-02 2.500017999999999962e-01
2.333309000000000077e-02 2.500000000000000000e+00 2.333309000000000077e-02 2.500012999999999819e-01
2.342081000000000024e-02 2.500000000000000000e+00 2.342081000000000024e-02 2.500008000000000230e-01
2.350852999999999970e-02 2.500000000000000000e+00 2.350852999999999970e-02 2.500003000000000086e-01
2.359624999999999917e-02 2.500000000000000000e+00 2.359624999999999917e-02 2.499997999999999942e-01
2.368396999999999863e-02 2.500000000000000000e+00 2.368396999999999863e-02 2.499994000000000105e-01
2.377169000000000157e-02 -2.500000000000000000e+00 2.377169000000000157e-02 4.852157999999999645e-03
2.385939999999999936e-02 -2.500000000000000000e+00 2.385939999999999936e-02 -1.220703999999999956e-01
2.394711999999999882e-02 -2.500000000000000000e+00 2.394711999999999882e-02 -1.879108999999999918e-01
2.403483999999999829e-02 -2.500000000000000000e+00 2.403483999999999829e-02 -2.174358999999999875e-01
2.412256000000000122e-02 -2.500000000000000000e+00 2.412256000000000122e-02 -2.357251999999999958e-01
2.421028000000000069e-02 -2.500000000000000000e+00 2.421028000000000069e-02 -2.429971999999999965e-01
2.429800000000000015e-02 -2.500000000000000000e+00 2.429800000000000015e-02 -2.466110999999999998e-01
2.438571999999999962e-02 -2.500000000000000000e+00 2.438571999999999962e-02 -2.482019000000000031e-01
2.447343000000000088e-02 -2.500000000000000000e+00 2.447343000000000088e-02 -2.497927000000000064e-01
2.456115000000000034e-02 -2.500000000000000000e+00 2.456115000000000034e-02 -2.498694999999999944e-01
2.464886999999999981e-02 -2.500000000000000000e+00 2.464886999999999981e-02 -2.499291999999999903e-01
2.473658999999999927e-02 -2.500000000000000000e+00 2.473658999999999927e-02 -2.499888000000000110e-01
2.482430999999999874e-02 -2.500000000000000000e+00 2.482430999999999874e-02 -2.500148999999999844e-01
2.491203000000000167e-02 -2.500000000000000000e+00 2.491203000000000167e-02 -2.500110999999999861e-01
2.499973999999999946e-02 -2.500000000000000000e+00 2.499973999999999946e-02 -2.500072999999999879e-01
