2015-03-25	12:11
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
 66,069            -45,339             78,395
 66,834            -45,242             78,515
 67,608            -45,144             78,635
 68,391            -45,046             78,753
 69,183            -44,948             78,869
 69,984            -44,849             78,984
 70,795            -44,751             79,098
 71,614            -44,652             79,210
 72,444            -44,554             79,322
 73,282            -44,455             79,431
 74,131            -44,356             79,540
 74,989            -44,257             79,647
 75,858            -44,158             79,753
 76,736            -44,059             79,858
 77,625            -43,960             79,962
 78,524            -43,861             80,064
 79,433            -43,761             80,165
 80,353            -43,662             80,265
 81,283            -43,562             80,363
 82,224            -43,462             80,460
 83,176            -43,362             80,557
 84,140            -43,262             80,652
 85,114            -43,162             80,745
 86,099            -43,062             80,838
 87,096            -42,962             80,930
 88,105            -42,861             81,020
 89,125            -42,761             81,109
 90,157            -42,660             81,197
 91,201            -42,559             81,284
 92,257            -42,458             81,370
 93,325            -42,357             81,455
 94,406            -42,256             81,539
 95,499            -42,155             81,621
 96,605            -42,053             81,703
 97,724            -41,952             81,783
 98,855            -41,850             81,863
100,000            -41,749             81,941
101,158            -41,647             82,019
102,329            -41,545             82,095
103,514            -41,443             82,170
104,713            -41,341             82,244
105,925            -41,238             82,318
107,152            -41,136             82,390
108,393            -41,033             82,461
109,648            -40,930             82,532
110,917            -40,828             82,601
112,202            -40,725             82,670
113,501            -40,622             82,737
114,815            -40,518             82,803
116,145            -40,415             82,869
117,490            -40,311             82,934
118,850            -40,208             82,997
120,226            -40,104             83,060
121,619            -40,000             83,122
123,027            -39,896             83,183
124,451            -39,792             83,243
125,893            -39,687             83,302
127,350            -39,583             83,360
128,825            -39,478             83,418
130,317            -39,373             83,474
131,826            -39,268             83,530
133,352            -39,163             83,585
134,896            -39,058             83,639
136,458            -38,952             83,692
138,038            -38,846             83,744
139,637            -38,740             83,795
141,254            -38,634             83,846
142,889            -38,528             83,896
144,544            -38,422             83,945
146,218            -38,315             83,993
147,911            -38,208             84,040
149,624            -38,101             84,086
151,356            -37,994             84,132
153,109            -37,886             84,177
154,882            -37,779             84,221
156,675            -37,671             84,264
158,489            -37,563             84,306
160,325            -37,454             84,348
162,181            -37,346             84,389
164,059            -37,237             84,429
165,959            -37,128             84,468
167,880            -37,018             84,507
169,824            -36,909             84,544
171,791            -36,799             84,581
173,780            -36,689             84,617
175,792            -36,578             84,653
177,828            -36,468             84,687
179,887            -36,357             84,721
181,970            -36,245             84,754
184,077            -36,134             84,787
186,209            -36,022             84,818
188,365            -35,910             84,849
190,546            -35,797             84,879
192,752            -35,684             84,908
194,984            -35,571             84,937
197,242            -35,457             84,965
199,526            -35,344             84,992
201,837            -35,229             85,018
204,174            -35,115             85,043
206,538            -35,000             85,068
208,930            -34,884             85,092
211,349            -34,768             85,115
213,796            -34,652             85,138
216,272            -34,535             85,159
218,776            -34,418             85,180
221,309            -34,300             85,200
223,872            -34,182             85,219
226,464            -34,064             85,238
229,087            -33,945             85,256
231,739            -33,825             85,273
234,423            -33,705             85,289
237,137            -33,585             85,304
239,883            -33,464             85,319
242,661            -33,342             85,332
245,471            -33,220             85,345
248,313            -33,097             85,357
251,189            -32,973             85,369
254,097            -32,849             85,379
257,040            -32,724             85,388
260,016            -32,599             85,397
263,027            -32,473             85,405
266,073            -32,346             85,412
269,153            -32,219             85,418
272,270            -32,090             85,423
275,423            -31,961             85,427
278,612            -31,832             85,430
281,838            -31,701             85,433
285,102            -31,570             85,434
288,403            -31,437             85,434
291,743            -31,304             85,433
295,121            -31,170             85,432
298,538            -31,035             85,429
301,995            -30,899             85,425
305,492            -30,762             85,420
309,030            -30,624             85,414
312,608            -30,485             85,407
316,228            -30,344             85,399
319,890            -30,203             85,389
323,594            -30,061             85,379
327,341            -29,917             85,367
331,131            -29,772             85,353
334,965            -29,625             85,339
338,844            -29,478             85,323
342,768            -29,329             85,305
346,737            -29,178             85,286
350,752            -29,026             85,266
354,813            -28,873             85,244
358,922            -28,718             85,221
363,078            -28,561             85,196
367,282            -28,402             85,169
371,535            -28,242             85,140
375,837            -28,080             85,110
380,189            -27,916             85,077
384,592            -27,750             85,043
389,045            -27,582             85,006
393,550            -27,412             84,968
398,107            -27,239             84,927
402,717            -27,065             84,883
407,380            -26,888             84,837
412,098            -26,708             84,789
416,869            -26,526             84,738
421,697            -26,341             84,684
426,580            -26,153             84,627
431,519            -25,962             84,566
436,516            -25,768             84,503
441,570            -25,571             84,435
446,684            -25,370             84,364
451,856            -25,166             84,289
457,088            -24,959             84,210
462,381            -24,747             84,126
467,735            -24,531             84,038
473,151            -24,311             83,944
478,630            -24,086             83,845
484,172            -23,857             83,740
489,779            -23,623             83,628
495,450            -23,383             83,510
501,187            -23,138             83,384
506,991            -22,886             83,251
512,861            -22,629             83,109
518,800            -22,365             82,958
524,807            -22,094             82,796
530,884            -21,816             82,624
537,032            -21,529             82,439
543,250            -21,234             82,241
549,541            -20,930             82,029
555,904            -20,617             81,800
562,341            -20,292             81,554
568,853            -19,957             81,288
575,440            -19,610             81,000
582,103            -19,249             80,686
588,844            -18,875             80,345
595,662            -18,485             79,972
602,560            -18,079             79,563
609,537            -17,654             79,112
616,595            -17,209             78,613
623,735            -16,743             78,059
630,957            -16,251             77,441
638,263            -15,733             76,745
645,654            -15,185             75,959
653,131            -14,603             75,062
660,693            -13,983             74,033
668,344            -13,321             72,839
676,083            -12,609             71,441
683,912            -11,842             69,783
691,831            -11,012             67,790
699,842            -10,109             65,356
707,946             -9,124             62,331
716,143             -8,049             58,496
724,436             -6,882             53,529
732,825             -5,635             46,964
741,310             -4,360             38,172
749,894             -3,188             26,484
758,578             -2,363             11,713
767,361             -2,169             -4,948
776,247             -2,689            -20,979
785,236             -3,714            -34,343
794,328             -4,958            -44,597
803,526             -6,231            -52,254
812,831             -7,443            -57,999
822,243             -8,567            -62,387
831,764             -9,599            -65,809
841,395            -10,544            -68,536
851,138            -11,412            -70,749
860,994            -12,211            -72,575
870,964            -12,951            -74,106
881,049            -13,639            -75,405
891,251            -14,281            -76,520
901,571            -14,883            -77,487
912,011            -15,448            -78,333
922,571            -15,982            -79,079
933,254            -16,487            -79,741
944,061            -16,966            -80,333
954,993            -17,422            -80,864
966,051            -17,858            -81,345
977,237            -18,274            -81,781
988,553            -18,672            -82,178
1000,000            -19,055            -82,542
1011,579            -19,422            -82,875
1023,293            -19,776            -83,183
1035,142            -20,118            -83,467
1047,129            -20,448            -83,731
1059,254            -20,767            -83,976
1071,519            -21,076            -84,204
1083,927            -21,376            -84,418
1096,478            -21,667            -84,617
1109,175            -21,950            -84,804
1122,018            -22,225            -84,980
1135,011            -22,492            -85,146
1148,154            -22,753            -85,302
1161,449            -23,008            -85,449
1174,898            -23,256            -85,589
1188,502            -23,499            -85,721
1202,264            -23,736            -85,846
1216,186            -23,968            -85,965
1230,269            -24,195            -86,079
1244,515            -24,418            -86,187
1258,925            -24,636            -86,289
1273,503            -24,850            -86,388
1288,250            -25,060            -86,481
1303,167            -25,266            -86,571
1318,257            -25,469            -86,657
1333,521            -25,668            -86,739
1348,963            -25,863            -86,818
1364,583            -26,056            -86,894
1380,384            -26,245            -86,966
1396,368            -26,432            -87,036
1412,538            -26,616            -87,104
1428,894            -26,797            -87,168
1445,440            -26,975            -87,231
1462,177            -27,152            -87,291
1479,108            -27,325            -87,349
1496,236            -27,497            -87,405
1513,561            -27,666            -87,459
1531,087            -27,833            -87,511
1548,817            -27,998            -87,562
1566,751            -28,162            -87,611
1584,893            -28,323            -87,658
1603,245            -28,483            -87,704
1621,810            -28,640            -87,748
1640,590            -28,796            -87,791
1659,587            -28,951            -87,833
1678,804            -29,104            -87,874
1698,244            -29,255            -87,913
1717,908            -29,405            -87,951
1737,801            -29,554            -87,989
1757,924            -29,701            -88,025
1778,279            -29,847            -88,060
1798,871            -29,991            -88,094
1819,701            -30,135            -88,127
1840,772            -30,277            -88,160
1862,087            -30,418            -88,191
1883,649            -30,558            -88,222
1905,461            -30,697            -88,252
1927,525            -30,834            -88,281
1949,845            -30,971            -88,310
1972,423            -31,107            -88,337
1995,262            -31,242            -88,364
2018,366            -31,376            -88,391
2041,738            -31,509            -88,417
2065,380            -31,641            -88,442
2089,296            -31,772            -88,467
2113,489            -31,902            -88,491
2137,962            -32,032            -88,514
2162,719            -32,161            -88,537
2187,762            -32,289            -88,560
2213,095            -32,416            -88,582
2238,721            -32,543            -88,604
2264,644            -32,669            -88,625
2290,868            -32,795            -88,645
2317,395            -32,919            -88,666
2344,229            -33,043            -88,685
2371,374            -33,167            -88,705
2398,833            -33,290            -88,724
2426,610            -33,412            -88,742
2454,709            -33,534            -88,761
2483,133            -33,655            -88,779
2511,886            -33,775            -88,796
2540,973            -33,896            -88,813
2570,396            -34,015            -88,830
2600,160            -34,134            -88,847
2630,268            -34,253            -88,863
2660,725            -34,371            -88,879
2691,535            -34,489            -88,895
2722,701            -34,606            -88,910
2754,229            -34,723            -88,925
2786,121            -34,840            -88,940
2818,383            -34,956            -88,955
2851,018            -35,071            -88,969
2884,032            -35,187            -88,983
2917,427            -35,301            -88,997
2951,209            -35,416            -89,010
2985,383            -35,530            -89,024
3019,952            -35,644            -89,037
3054,921            -35,758            -89,050
3090,295            -35,871            -89,062
3126,079            -35,984            -89,075
3162,278            -36,096            -89,087
3198,895            -36,208            -89,099
3235,937            -36,320            -89,111
3273,407            -36,432            -89,123
3311,311            -36,543            -89,134
3349,654            -36,655            -89,145
3388,442            -36,765            -89,157
3427,678            -36,876            -89,168
3467,369            -36,986            -89,178
3507,519            -37,096            -89,189
3548,134            -37,206            -89,199
3589,219            -37,316            -89,210
3630,781            -37,425            -89,220
3672,823            -37,534            -89,230
3715,352            -37,643            -89,239
3758,374            -37,752            -89,249
3801,894            -37,861            -89,259
3845,918            -37,969            -89,268
3890,451            -38,077            -89,277
3935,501            -38,185            -89,286
3981,072            -38,293            -89,295
4027,170            -38,400            -89,304
4073,803            -38,508            -89,313
4120,975            -38,615            -89,321
4168,694            -38,722            -89,330
4216,965            -38,829            -89,338
4265,795            -38,935            -89,346
4315,191            -39,042            -89,355
4365,158            -39,148            -89,363
4415,704            -39,255            -89,370
4466,836            -39,361            -89,378
4518,559            -39,467            -89,386
4570,882            -39,572            -89,393
4623,810            -39,678            -89,401
4677,351            -39,784            -89,408
4731,513            -39,889            -89,415
4786,301            -39,994            -89,423
